Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
3:30 pm,23.4,20.3,47,SSW,19 10,32 17,1013.0,0.0,2023-04-04
3:00 pm,23.1,20.5,50,SW,17 9,28 15,1013.1,0.0,2023-04-04
2:30 pm,23.3,20.9,51,SW,17 9,28 15,1013.1,0.0,2023-04-04
2:00 pm,23.7,21.7,50,SW,15 8,26 14,1013.1,0.0,2023-04-04
1:30 pm,23.5,21.1,50,SW,17 9,26 14,1013.2,0.0,2023-04-04
1:00 pm,23.3,21.2,50,SW,15 8,30 16,1013.4,0.0,2023-04-04
12:30 pm,24.2,22.0,43,S,13 7,24 13,1013.4,0.0,2023-04-04
12:00 pm,23.9,21.7,44,SSW,13 7,24 13,1013.7,0.0,2023-04-04
11:30 am,22.3,21.0,49,SSE,9 5,17 9,1014.1,0.0,2023-04-04
11:00 am,22.2,21.3,54,SSE,9 5,20 11,1014.5,0.0,2023-04-04
10:30 am,21.8,20.5,60,SSE,13 7,20 11,1014.6,0.0,2023-04-04
10:00 am,20.8,19.8,62,SE,11 6,20 11,1014.8,0.0,2023-04-04
9:30 am,20.1,19.1,65,SSE,11 6,15 8,1015.0,0.0,2023-04-04
9:00 am,18.9,17.9,70,SSE,11 6,17 9,1015.1,0.0,2023-04-04
8:30 am,17.8,17.6,77,SE,7 4,13 7,1015.0,0.0,2023-04-04
8:00 am,16.9,15.8,79,SSE,11 6,17 9,1014.9,0.0,2023-04-04
7:30 am,16.6,15.9,80,S,9 5,13 7,1014.8,0.0,2023-04-04
7:00 am,16.2,15.4,81,S,9 5,13 7,1014.5,0.0,2023-04-04
6:30 am,16.1,15.3,81,S,9 5,15 8,1014.2,0.0,2023-04-04
6:00 am,16.1,15.2,80,S,9 5,15 8,1014.0,0.0,2023-04-04
5:30 am,16.4,15.6,79,SSE,9 5,15 8,1013.8,0.0,2023-04-04
5:00 am,16.6,15.8,79,SSE,9 5,13 7,1013.6,0.0,2023-04-04
4:30 am,16.9,16.1,78,SSE,9 5,15 8,1013.5,0.0,2023-04-04
4:00 am,17.0,16.3,78,SSE,9 5,15 8,1013.3,0.0,2023-04-04
3:30 am,17.1,16.8,78,S,7 4,11 6,1013.1,0.0,2023-04-04
3:00 am,17.4,17.1,77,S,7 4,15 8,1013.0,0.0,2023-04-04
2:30 am,17.4,17.2,79,S,7 4,11 6,1013.0,0.0,2023-04-04
2:00 am,17.7,17.4,76,S,7 4,13 7,1013.1,0.0,2023-04-04
1:30 am,17.9,17.6,75,S,7 4,11 6,1013.1,0.0,2023-04-04
1:00 am,18.3,17.7,73,S,9 5,15 8,1012.9,0.0,2023-04-04
12:30 am,18.5,17.9,72,SSE,9 5,17 9,1012.9,0.0,2023-04-04
12:00 am,18.8,17.8,71,S,11 6,20 11,1012.9,0.0,2023-04-04
11:30 pm,19.0,18.0,70,S,11 6,19 10,1012.9,0.0,2023-04-03
11:00 pm,19.4,18.5,69,S,11 6,19 10,1012.9,0.0,2023-04-03
10:30 pm,19.9,18.8,70,S,13 7,22 12,1013.1,0.0,2023-04-03
10:00 pm,20.1,19.7,73,S,11 6,17 9,1013.1,0.0,2023-04-03
9:30 pm,20.2,20.4,76,S,9 5,19 10,1013.1,0.0,2023-04-03
9:00 pm,20.3,20.2,76,S,11 6,20 11,1012.9,0.0,2023-04-03
8:30 pm,20.7,20.3,75,S,13 7,24 13,1012.8,0.0,2023-04-03
8:00 pm,20.8,20.6,73,S,11 6,20 11,1012.6,0.0,2023-04-03
7:30 pm,20.9,21.1,72,SSW,9 5,15 8,1012.2,0.0,2023-04-03
7:00 pm,21.2,20.2,70,S,15 8,28 15,1011.8,0.0,2023-04-03
6:30 pm,21.6,21.2,71,SSW,13 7,24 13,1011.4,0.0,2023-04-03
6:00 pm,22.1,21.6,68,SSW,13 7,20 11,1011.4,0.0,2023-04-03
5:30 pm,22.7,22.2,61,SSW,11 6,22 12,1011.2,0.0,2023-04-03
5:00 pm,23.3,21.5,61,SW,19 10,32 17,1010.8,0.0,2023-04-03
4:30 pm,24.1,22.0,58,SW,20 11,35 19,1010.8,0.0,2023-04-03
