Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
2:30 pm,37.5,34.3,12,E,9 5,15 8,1012.2,0.0,2025-03-26
2:00 pm,37.1,34.3,16,ENE,11 6,19 10,1012.4,0.0,2025-03-26
1:30 pm,36.8,33.6,16,ENE,13 7,28 15,1012.8,0.0,2025-03-26
1:00 pm,36.1,33.0,17,ENE,13 7,22 12,1013.3,0.0,2025-03-26
12:30 pm,35.3,32.2,18,ENE,13 7,28 15,1013.6,0.0,2025-03-26
12:00 pm,34.5,32.5,25,NE,13 7,22 12,1014.1,0.0,2025-03-26
11:30 am,34.1,32.6,26,ENE,11 6,20 11,1014.7,0.0,2025-03-26
11:00 am,33.0,31.3,31,ENE,15 8,22 12,1015.1,0.0,2025-03-26
10:30 am,31.6,29.9,31,ENE,13 7,24 13,1015.7,0.0,2025-03-26
10:00 am,30.0,29.2,35,ENE,9 5,19 10,1016.1,0.0,2025-03-26
9:30 am,28.2,25.8,37,NNE,17 9,30 16,1016.2,0.0,2025-03-26
9:00 am,27.1,26.8,46,N,9 5,19 10,1016.3,0.0,2025-03-26
8:30 am,25.4,25.2,52,NNE,9 5,13 7,1016.1,0.0,2025-03-26
8:00 am,23.9,23.9,58,N,9 5,17 9,1016.0,0.0,2025-03-26
7:30 am,22.8,22.1,59,N,11 6,24 13,1015.8,0.0,2025-03-26
7:00 am,21.9,21.6,62,NNE,9 5,17 9,1015.6,0.0,2025-03-26
6:30 am,21.9,21.6,62,NNE,9 5,15 8,1015.2,0.0,2025-03-26
6:00 am,22.3,22.0,61,N,9 5,17 9,1014.9,0.0,2025-03-26
5:30 am,22.7,22.4,59,NNE,9 5,19 10,1014.6,0.0,2025-03-26
5:00 am,23.2,22.8,57,NNE,9 5,20 11,1014.2,0.0,2025-03-26
4:30 am,23.5,23.2,57,NE,9 5,19 10,1014.0,0.0,2025-03-26
4:00 am,23.9,24.1,56,NNE,7 4,13 7,1013.7,0.0,2025-03-26
3:30 am,24.3,24.5,55,NNE,7 4,15 8,1013.5,0.0,2025-03-26
3:00 am,24.8,24.7,54,NNE,9 5,20 11,1013.4,0.0,2025-03-26
2:30 am,25.3,25.3,50,N,7 4,20 11,1013.3,0.0,2025-03-26
2:00 am,25.5,25.0,48,N,9 5,15 8,1013.3,0.0,2025-03-26
1:30 am,25.6,24.8,45,NNE,9 5,15 8,1013.3,0.0,2025-03-26
1:00 am,23.1,22.7,51,E,6 3,9 5,1013.3,0.0,2025-03-26
12:30 am,20.0,20.8,63,CALM,0 0,0 0,1013.2,0.0,2025-03-26
12:00 am,20.4,21.2,61,CALM,0 0,0 0,1013.3,0.0,2025-03-26
11:30 pm,21.2,21.7,54,CALM,0 0,0 0,1013.1,0.0,2025-03-25
11:00 pm,21.6,21.8,50,CALM,0 0,0 0,1013.2,0.0,2025-03-25
10:30 pm,21.8,22.5,54,CALM,0 0,0 0,1013.4,0.0,2025-03-25
10:00 pm,22.8,23.1,47,CALM,0 0,0 0,1013.5,0.0,2025-03-25
9:30 pm,24.4,24.8,47,SSE,2 1,7 4,1013.4,0.0,2025-03-25
9:00 pm,26.4,24.7,30,SSE,6 3,11 6,1013.5,0.0,2025-03-25
8:30 pm,27.9,25.9,27,S,7 4,9 5,1013.4,0.0,2025-03-25
8:00 pm,28.7,26.1,24,S,9 5,11 6,1013.0,0.0,2025-03-25
7:30 pm,29.2,26.4,22,S,9 5,13 7,1012.8,0.0,2025-03-25
7:00 pm,29.2,27.1,24,S,7 4,13 7,1012.6,0.0,2025-03-25
6:30 pm,29.4,27.7,27,SSW,7 4,11 6,1012.2,0.0,2025-03-25
6:00 pm,30.1,27.7,26,SSW,11 6,15 8,1012.0,0.0,2025-03-25
5:30 pm,30.4,27.8,27,SSW,13 7,19 10,1011.9,0.0,2025-03-25
5:00 pm,30.8,28.1,28,SSW,15 8,22 12,1011.7,0.0,2025-03-25
4:30 pm,31.3,28.0,26,SSW,17 9,28 15,1011.4,0.0,2025-03-25
4:00 pm,33.2,29.5,21,SW,17 9,22 12,1011.2,0.0,2025-03-25
3:30 pm,34.3,32.3,24,SW,13 7,20 11,1011.3,0.0,2025-03-25
3:00 pm,35.8,32.8,18,WSW,13 7,19 10,1011.5,0.0,2025-03-25
2:30 pm,35.2,31.5,17,WSW,15 8,19 10,1011.5,0.0,2025-03-25
2:00 pm,35.4,33.1,20,WSW,11 6,19 10,1011.7,0.0,2025-03-25
1:30 pm,35.0,32.6,22,SW,13 7,19 10,1012.1,0.0,2025-03-25
1:00 pm,36.1,33.5,13,ENE,6 3,9 5,1012.5,0.0,2025-03-25
12:30 pm,35.9,33.3,13,N,6 3,9 5,1012.8,0.0,2025-03-25
12:00 pm,35.3,33.6,16,N,4 2,11 6,1013.0,0.0,2025-03-25
11:30 am,33.9,31.5,17,N,7 4,13 7,1013.4,0.0,2025-03-25
11:00 am,32.8,30.1,18,N,9 5,17 9,1013.8,0.0,2025-03-25
10:30 am,31.8,28.6,19,NNE,11 6,17 9,1014.2,0.0,2025-03-25
10:00 am,31.3,29.0,20,NE,7 4,11 6,1014.5,0.0,2025-03-25
9:30 am,29.2,26.8,25,NNE,9 5,15 8,1014.6,0.0,2025-03-25
9:00 am,27.7,26.5,32,NNE,6 3,11 6,1014.7,0.0,2025-03-25
8:30 am,25.5,25.2,45,NW,6 3,9 5,1014.5,0.0,2025-03-25
8:00 am,23.3,23.5,53,NNE,4 2,7 4,1014.4,0.0,2025-03-25
7:30 am,19.6,20.6,67,CALM,0 0,0 0,1014.3,0.0,2025-03-25
7:00 am,17.6,18.8,79,CALM,0 0,0 0,1014.1,0.0,2025-03-25
6:30 am,17.0,18.4,84,CALM,0 0,0 0,1014.2,0.0,2025-03-25
6:00 am,17.3,18.9,85,CALM,0 0,0 0,1013.8,0.0,2025-03-25
5:30 am,17.4,19.1,87,CALM,0 0,0 0,1013.3,0.0,2025-03-25
5:00 am,17.6,19.6,90,CALM,0 0,0 0,1013.0,0.0,2025-03-25
4:30 am,18.1,20.3,91,CALM,0 0,0 0,1012.5,0.0,2025-03-25
