Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
10:30 pm,17.2,14.7,68,S,15 8,24 13,1019.0,0.0,2023-10-31
10:00 pm,17.4,14.9,67,SSE,15 8,22 12,1019.3,0.0,2023-10-31
9:30 pm,17.8,14.9,64,S,17 9,26 14,1019.6,0.0,2023-10-31
9:00 pm,18.4,15.4,60,SSE,17 9,26 14,1019.7,0.0,2023-10-31
8:30 pm,19.0,15.8,55,SSE,17 9,28 15,1019.5,0.0,2023-10-31
8:00 pm,19.4,16.5,53,S,15 8,22 12,1019.4,0.0,2023-10-31
7:30 pm,19.6,16.7,53,S,15 8,24 13,1019.1,0.0,2023-10-31
7:00 pm,19.9,17.2,54,SSW,15 8,24 13,1018.8,0.0,2023-10-31
6:30 pm,20.4,17.3,52,SSW,17 9,28 15,1018.5,0.0,2023-10-31
6:00 pm,20.9,17.5,52,SSW,19 10,30 16,1018.1,0.0,2023-10-31
5:30 pm,21.0,16.8,49,SSW,22 12,35 19,1018.0,0.0,2023-10-31
5:00 pm,22.0,18.2,46,SSW,20 11,33 18,1017.7,0.0,2023-10-31
4:30 pm,22.2,18.6,48,SSW,20 11,33 18,1017.7,0.0,2023-10-31
4:00 pm,22.8,19.2,44,SSW,19 10,32 17,1017.8,0.0,2023-10-31
3:30 pm,23.1,18.7,41,SSW,22 12,37 20,1017.7,0.0,2023-10-31
3:00 pm,24.9,21.7,35,SSW,15 8,22 12,1017.8,0.0,2023-10-31
2:30 pm,25.8,22.6,26,SE,11 6,22 12,1018.1,0.0,2023-10-31
2:00 pm,25.7,22.7,25,ESE,9 5,19 10,1018.6,0.0,2023-10-31
1:30 pm,25.4,22.4,25,ESE,9 5,19 10,1019.0,0.0,2023-10-31
1:00 pm,25.4,22.8,29,ENE,9 5,20 11,1019.2,0.0,2023-10-31
12:30 pm,24.6,21.8,32,E,11 6,22 12,1019.5,0.0,2023-10-31
12:00 pm,23.8,20.7,31,ENE,11 6,22 12,1019.9,0.0,2023-10-31
11:30 am,22.8,19.5,35,E,13 7,24 13,1020.3,0.0,2023-10-31
11:00 am,22.7,20.1,38,E,11 6,19 10,1020.7,0.0,2023-10-31
10:30 am,22.3,18.6,40,NE,17 9,28 15,1021.1,0.0,2023-10-31
10:00 am,21.5,18.7,43,E,13 7,19 10,1021.2,0.0,2023-10-31
9:30 am,20.6,17.6,44,E,13 7,24 13,1021.4,0.0,2023-10-31
9:00 am,19.3,15.8,45,ENE,15 8,26 14,1021.7,0.0,2023-10-31
8:30 am,18.3,14.9,50,E,15 8,30 16,1022.0,0.0,2023-10-31
8:00 am,17.1,14.0,52,E,13 7,28 15,1022.0,0.0,2023-10-31
7:30 am,16.0,13.3,57,E,11 6,24 13,1022.0,0.0,2023-10-31
7:00 am,14.9,11.7,58,ENE,13 7,24 13,1021.8,0.0,2023-10-31
6:30 am,14.0,11.6,62,E,9 5,20 11,1021.7,0.0,2023-10-31
6:00 am,13.1,9.8,63,ENE,13 7,26 14,1021.5,0.0,2023-10-31
5:30 am,13.0,10.1,64,E,11 6,24 13,1021.2,0.0,2023-10-31
5:00 am,13.3,10.0,62,E,13 7,24 13,1021.0,0.0,2023-10-31
4:30 am,13.3,10.4,63,E,11 6,22 12,1021.0,0.0,2023-10-31
4:00 am,13.5,10.2,63,E,13 7,22 12,1021.0,0.0,2023-10-31
3:30 am,13.6,10.4,63,ENE,13 7,24 13,1020.6,0.0,2023-10-31
3:00 am,14.3,10.9,57,E,13 7,35 19,1020.5,0.0,2023-10-31
2:30 am,14.5,11.0,55,E,13 7,26 14,1020.4,0.0,2023-10-31
2:00 am,14.8,12.0,53,E,9 5,17 9,1020.5,0.0,2023-10-31
1:30 am,15.4,11.8,50,ESE,13 7,26 14,1020.4,0.0,2023-10-31
1:00 am,15.9,12.2,47,E,13 7,24 13,1020.3,0.0,2023-10-31
12:30 am,16.2,12.9,46,ESE,11 6,20 11,1020.5,0.0,2023-10-31
12:00 am,16.7,13.4,44,ESE,11 6,24 13,1020.5,0.0,2023-10-31
11:30 pm,17.0,13.7,43,ESE,11 6,19 10,1020.6,0.0,2023-10-30
11:00 pm,17.2,14.3,43,SE,9 5,20 11,1020.5,0.0,2023-10-30
10:30 pm,16.5,13.9,51,SE,9 5,15 8,1020.6,0.0,2023-10-30
10:00 pm,16.1,14.1,61,SSE,9 5,13 7,1020.6,0.0,2023-10-30
9:30 pm,16.4,15.0,64,SSE,7 4,13 7,1020.5,0.0,2023-10-30
9:00 pm,16.9,15.1,62,SSE,9 5,13 7,1020.4,0.0,2023-10-30
8:30 pm,17.0,15.3,63,S,9 5,11 6,1020.3,0.0,2023-10-30
8:00 pm,17.3,16.1,63,S,7 4,13 7,1020.1,0.0,2023-10-30
7:30 pm,17.7,15.7,61,S,11 6,17 9,1019.7,0.0,2023-10-30
7:00 pm,17.7,16.2,63,SSW,9 5,15 8,1019.6,0.0,2023-10-30
6:30 pm,18.1,16.1,60,SSW,11 6,20 11,1019.5,0.0,2023-10-30
6:00 pm,18.5,15.0,59,SW,19 10,32 17,1019.4,0.0,2023-10-30
5:30 pm,18.8,15.1,57,SW,20 11,35 19,1019.5,0.0,2023-10-30
5:00 pm,19.3,15.1,54,SSW,22 12,35 19,1019.5,0.0,2023-10-30
4:30 pm,19.7,16.0,54,SSW,20 11,37 20,1019.3,0.0,2023-10-30
