Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
2:59 pm,14.3,14.2,93,SE,6 3,11 6,1015.9,9.8,2023-05-05
2:39 pm,14.3,14.9,93,SSE,2 1,9 5,1015.8,9.2,2023-05-05
2:36 pm,14.4,15.4,92,CALM,0 0,7 4,1015.8,8.4,2023-05-05
2:30 pm,14.5,15.5,92,CALM,0 0,0 0,1015.8,8.0,2023-05-05
2:28 pm,14.6,15.6,92,CALM,0 0,0 0,1015.8,8.0,2023-05-05
2:12 pm,14.5,14.2,93,SW,7 4,13 7,1016.0,7.2,2023-05-05
2:02 pm,14.7,14.2,94,WSW,9 5,13 7,1016.1,6.4,2023-05-05
2:00 pm,14.7,14.1,93,WSW,9 5,13 7,1016.1,6.4,2023-05-05
1:53 pm,14.7,14.1,93,WSW,9 5,20 11,1016.1,5.0,2023-05-05
1:43 pm,14.6,12.7,90,WSW,15 8,33 18,1016.2,5.0,2023-05-05
1:30 pm,14.9,13.9,90,WSW,11 6,17 9,1016.1,3.4,2023-05-05
1:17 pm,15.0,14.2,88,SW,9 5,17 9,1016.1,2.4,2023-05-05
1:13 pm,15.2,14.5,87,W,9 5,17 9,1016.3,1.6,2023-05-05
1:00 pm,15.3,14.2,87,NW,11 6,17 9,1016.3,1.2,2023-05-05
12:55 pm,15.5,14.3,84,NNW,11 6,17 9,1016.4,1.0,2023-05-05
12:30 pm,16.1,15.0,77,N,9 5,15 8,1016.5,0.0,2023-05-05
12:00 pm,15.5,13.8,76,NNE,11 6,15 8,1017.2,0.0,2023-05-05
11:30 am,15.1,13.4,77,N,11 6,17 9,1017.6,0.0,2023-05-05
11:00 am,15.5,13.8,75,N,11 6,17 9,1017.8,0.0,2023-05-05
10:30 am,14.3,12.5,73,N,9 5,13 7,1018.3,0.0,2023-05-05
10:00 am,14.1,12.3,73,N,9 5,13 7,1018.4,0.0,2023-05-05
9:30 am,13.8,11.8,72,N,9 5,13 7,1018.7,0.0,2023-05-05
9:00 am,13.7,11.2,70,NNE,11 6,17 9,1018.6,0.0,2023-05-05
8:30 am,13.3,10.7,69,NNE,11 6,17 9,1018.3,0.0,2023-05-05
8:00 am,12.9,10.3,70,NNE,11 6,19 10,1018.2,0.0,2023-05-05
7:30 am,12.8,10.5,70,NNE,9 5,13 7,1018.0,0.0,2023-05-05
7:00 am,12.7,10.0,70,NE,11 6,17 9,1017.8,0.0,2023-05-05
6:30 am,12.4,9.6,70,NE,11 6,17 9,1017.6,0.0,2023-05-05
6:00 am,12.6,9.9,70,NE,11 6,15 8,1017.6,0.0,2023-05-05
5:30 am,12.8,10.1,70,NE,11 6,15 8,1017.7,0.0,2023-05-05
5:00 am,13.2,10.6,69,NE,11 6,17 9,1017.7,0.0,2023-05-05
4:30 am,12.8,10.5,70,NE,9 5,15 8,1017.9,0.0,2023-05-05
4:00 am,12.6,10.7,71,NNE,7 4,11 6,1018.0,0.0,2023-05-05
3:30 am,13.3,11.0,68,NNE,9 5,13 7,1018.2,0.0,2023-05-05
3:00 am,13.5,11.5,66,NNE,7 4,13 7,1018.6,0.0,2023-05-05
2:30 am,13.4,11.5,67,NNE,7 4,11 6,1018.8,0.0,2023-05-05
2:00 am,13.4,11.6,66,N,6 3,9 5,1019.1,0.0,2023-05-05
1:30 am,13.5,11.6,68,N,7 4,9 5,1019.1,0.0,2023-05-05
1:00 am,13.7,12.0,66,NNE,6 3,13 7,1019.2,0.0,2023-05-05
12:30 am,13.7,12.4,67,NNE,4 2,9 5,1019.2,0.0,2023-05-05
12:00 am,13.8,11.9,66,NNE,7 4,11 6,1019.3,0.0,2023-05-05
11:30 pm,13.8,11.5,66,NNE,9 5,15 8,1019.4,0.0,2023-05-04
11:00 pm,13.6,11.0,67,NE,11 6,15 8,1019.6,0.0,2023-05-04
10:30 pm,13.8,11.2,67,NE,11 6,17 9,1020.1,0.0,2023-05-04
10:00 pm,14.3,12.1,66,NE,9 5,13 7,1020.3,0.0,2023-05-04
9:30 pm,14.4,12.3,67,NNE,9 5,15 8,1020.4,0.0,2023-05-04
9:00 pm,14.5,12.1,67,NNE,11 6,15 8,1020.6,0.0,2023-05-04
8:30 pm,14.7,12.7,67,NNE,9 5,13 7,1020.5,0.0,2023-05-04
8:00 pm,15.0,13.4,67,NNE,7 4,13 7,1020.5,0.0,2023-05-04
7:30 pm,15.2,13.4,68,N,9 5,15 8,1020.6,0.0,2023-05-04
7:00 pm,15.0,13.7,71,NNE,7 4,11 6,1020.7,0.0,2023-05-04
6:30 pm,15.0,13.6,69,N,7 4,9 5,1020.6,0.0,2023-05-04
6:00 pm,15.1,13.9,70,N,6 3,9 5,1020.3,0.0,2023-05-04
5:30 pm,15.2,13.4,69,N,9 5,13 7,1020.5,0.0,2023-05-04
5:00 pm,15.4,13.4,70,N,11 6,17 9,1020.7,0.0,2023-05-04
4:30 pm,15.7,13.0,65,NNW,13 7,17 9,1020.7,0.0,2023-05-04
4:00 pm,15.9,13.4,60,NW,11 6,15 8,1020.9,0.0,2023-05-04
3:30 pm,15.9,13.3,59,NW,11 6,17 9,1021.0,0.0,2023-05-04
3:00 pm,16.1,13.4,56,NW,11 6,17 9,1021.0,0.0,2023-05-04
2:30 pm,16.1,13.8,56,NNW,9 5,15 8,1021.0,0.0,2023-05-04
2:00 pm,16.0,13.2,55,N,11 6,17 9,1021.0,0.0,2023-05-04
1:30 pm,15.9,13.1,55,N,11 6,20 11,1021.4,0.0,2023-05-04
1:00 pm,16.0,13.0,58,N,13 7,19 10,1021.6,0.0,2023-05-04
12:30 pm,15.9,13.4,61,N,11 6,17 9,1022.3,0.0,2023-05-04
12:00 pm,14.9,12.5,67,N,11 6,17 9,1023.0,0.0,2023-05-04
11:30 am,14.7,12.4,68,N,11 6,15 8,1023.4,0.0,2023-05-04
11:00 am,14.2,11.7,67,NNW,11 6,15 8,1023.8,0.0,2023-05-04
10:30 am,14.0,11.9,69,NNW,9 5,17 9,1023.9,0.0,2023-05-04
10:00 am,13.9,12.1,67,N,7 4,11 6,1024.1,0.0,2023-05-04
9:30 am,13.5,11.7,69,N,7 4,9 5,1024.2,0.0,2023-05-04
9:00 am,12.8,11.1,70,N,6 3,9 5,1024.2,0.0,2023-05-04
8:30 am,12.4,11.3,70,NNE,2 1,7 4,1024.1,0.0,2023-05-04
8:00 am,12.2,10.8,72,NNE,4 2,11 6,1023.9,0.0,2023-05-04
7:30 am,12.4,10.5,67,ENE,6 3,9 5,1023.5,0.0,2023-05-04
7:00 am,11.8,9.7,71,NE,7 4,11 6,1023.7,0.0,2023-05-04
6:30 am,11.8,9.3,70,NE,9 5,13 7,1023.5,0.0,2023-05-04
6:00 am,11.6,10.5,72,NNE,2 1,7 4,1023.4,0.0,2023-05-04
