Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:00 am,13.7,10.7,67,SW,13 7,20 11,1026.0,0.0,2025-06-17
10:30 am,13.1,8.9,69,WSW,19 10,32 17,1026.1,0.0,2025-06-17
10:00 am,13.8,11.6,67,SW,9 5,15 8,1026.0,0.0,2025-06-17
9:30 am,13.2,11.3,75,WSW,9 5,13 7,1025.9,0.0,2025-06-17
9:00 am,12.1,10.3,75,WSW,7 4,11 6,1025.8,1.8,2025-06-17
8:30 am,11.3,11.3,90,CALM,0 0,6 3,1025.6,1.8,2025-06-17
8:00 am,10.8,8.9,89,WNW,9 5,15 8,1025.3,1.8,2025-06-17
7:57 am,10.8,8.9,89,WNW,9 5,15 8,1025.4,1.8,2025-06-17
7:44 am,10.8,8.1,89,WSW,13 7,22 12,1025.4,1.8,2025-06-17
7:30 am,11.0,10.0,86,W,4 2,9 5,1025.2,1.6,2025-06-17
7:00 am,11.0,9.8,81,SSW,4 2,13 7,1025.0,1.6,2025-06-17
6:30 am,11.0,8.9,84,W,9 5,19 10,1024.7,1.6,2025-06-17
6:00 am,10.7,9.2,85,W,6 3,9 5,1024.4,1.6,2025-06-17
5:30 am,11.1,9.1,84,W,9 5,13 7,1024.2,1.6,2025-06-17
5:00 am,10.8,10.3,83,CALM,0 0,0 0,1023.7,1.6,2025-06-17
4:30 am,11.2,9.3,78,W,7 4,11 6,1023.3,1.6,2025-06-17
4:00 am,11.0,9.5,84,WSW,6 3,9 5,1023.0,1.6,2025-06-17
3:30 am,11.0,9.4,83,WNW,6 3,7 4,1022.8,1.6,2025-06-17
3:00 am,11.3,9.3,84,W,9 5,19 10,1023.0,1.6,2025-06-17
2:30 am,11.1,10.1,87,WNW,4 2,7 4,1022.8,1.6,2025-06-17
2:00 am,11.3,9.4,87,WNW,9 5,13 7,1022.8,1.6,2025-06-17
1:30 am,11.1,9.7,89,WNW,7 4,13 7,1022.8,1.6,2025-06-17
1:00 am,11.4,8.5,88,W,15 8,24 13,1022.8,1.6,2025-06-17
12:30 am,11.2,9.3,86,WNW,9 5,11 6,1022.9,1.6,2025-06-17
12:00 am,11.4,9.2,88,WSW,11 6,20 11,1023.2,1.6,2025-06-17
11:30 pm,11.8,9.3,87,W,13 7,32 17,1023.2,1.4,2025-06-16
11:00 pm,11.0,9.7,88,WNW,6 3,7 4,1022.8,1.4,2025-06-16
10:44 pm,11.1,9.2,88,WNW,9 5,13 7,1022.8,1.4,2025-06-16
10:30 pm,11.3,8.1,91,W,17 9,32 17,1022.9,1.4,2025-06-16
10:22 pm,12.0,8.8,88,W,17 9,32 17,1023.0,1.4,2025-06-16
10:00 pm,12.7,10.2,74,WSW,11 6,15 8,1022.6,1.2,2025-06-16
9:30 pm,12.6,10.5,74,WSW,9 5,20 11,1022.6,1.2,2025-06-16
9:00 pm,12.6,9.6,79,WSW,15 8,26 14,1022.5,1.2,2025-06-16
8:30 pm,12.9,10.2,76,W,13 7,22 12,1022.2,1.2,2025-06-16
8:00 pm,12.2,9.7,76,WSW,11 6,22 12,1021.9,1.2,2025-06-16
7:30 pm,12.7,10.4,78,W,11 6,17 9,1021.7,1.2,2025-06-16
7:00 pm,12.8,10.6,79,W,11 6,19 10,1021.4,1.2,2025-06-16
6:30 pm,12.4,10.7,85,WNW,9 5,15 8,1021.2,1.2,2025-06-16
6:00 pm,12.3,10.6,85,WSW,9 5,15 8,1020.8,1.2,2025-06-16
5:30 pm,13.1,9.0,75,W,20 11,32 17,1020.5,1.2,2025-06-16
5:00 pm,13.2,10.9,76,W,11 6,19 10,1020.1,1.2,2025-06-16
4:30 pm,13.1,10.0,83,W,17 9,26 14,1019.8,1.2,2025-06-16
4:00 pm,12.9,9.8,84,W,17 9,37 20,1019.5,1.2,2025-06-16
3:30 pm,12.3,8.8,87,W,19 10,35 19,1019.5,1.2,2025-06-16
3:25 pm,12.4,9.4,88,WSW,17 9,28 15,1019.4,1.2,2025-06-16
3:06 pm,12.7,8.8,88,W,22 12,41 22,1019.3,1.0,2025-06-16
3:00 pm,13.5,10.5,83,W,17 9,24 13,1019.0,0.8,2025-06-16
2:39 pm,12.8,10.7,90,W,13 7,20 11,1018.8,0.8,2025-06-16
2:30 pm,12.8,9.5,93,W,20 11,35 19,1018.8,0.8,2025-06-16
2:20 pm,12.7,8.1,82,W,24 13,52 28,1019.0,0.6,2025-06-16
2:19 pm,13.2,8.9,78,WNW,22 12,52 28,1019.0,0.4,2025-06-16
2:00 pm,15.6,13.0,72,WNW,15 8,24 13,1018.4,0.2,2025-06-16
1:30 pm,13.5,9.9,82,WSW,20 11,37 20,1018.4,0.2,2025-06-16
1:00 pm,15.2,11.9,76,NW,19 10,28 15,1018.2,0.0,2025-06-16
12:46 pm,15.5,12.1,76,NW,20 11,37 20,1018.3,0.0,2025-06-16
12:30 pm,15.0,11.6,79,NW,20 11,30 16,1018.4,0.0,2025-06-16
12:16 pm,14.7,11.3,80,NW,20 11,32 17,1018.5,0.0,2025-06-16
12:06 pm,15.0,11.8,82,NW,20 11,32 17,1018.6,0.0,2025-06-16
12:00 pm,15.0,11.3,80,NW,22 12,32 17,1018.7,0.0,2025-06-16
11:30 am,13.9,10.6,82,NNW,19 10,30 16,1018.9,0.0,2025-06-16
11:00 am,13.3,9.8,82,NW,19 10,28 15,1019.1,0.0,2025-06-16
10:30 am,13.3,9.7,80,NW,19 10,30 16,1018.9,0.0,2025-06-16
10:00 am,13.0,8.8,80,NNW,22 12,32 17,1019.0,0.0,2025-06-16
9:50 am,12.9,9.0,80,NNW,20 11,32 17,1018.9,0.0,2025-06-16
9:30 am,12.5,9.4,78,NNW,15 8,24 13,1018.7,0.0,2025-06-16
9:00 am,12.1,9.0,80,NNW,15 8,20 11,1018.5,0.0,2025-06-16
8:30 am,12.2,8.9,84,NW,17 9,28 15,1018.4,0.0,2025-06-16
8:00 am,11.1,8.6,82,NNW,11 6,17 9,1018.3,0.0,2025-06-16
7:30 am,11.0,7.8,75,NNW,13 7,19 10,1018.0,0.0,2025-06-16
7:00 am,10.7,7.3,71,N,13 7,20 11,1017.9,0.0,2025-06-16
6:30 am,10.7,7.1,68,NNW,13 7,24 13,1017.8,0.0,2025-06-16
6:00 am,10.4,6.7,67,NNW,13 7,20 11,1017.9,0.0,2025-06-16
5:30 am,10.0,6.3,68,NNW,13 7,20 11,1017.8,0.0,2025-06-16
5:00 am,10.0,5.8,66,N,15 8,24 13,1017.5,0.0,2025-06-16
4:30 am,9.9,5.3,66,N,17 9,30 16,1017.4,0.0,2025-06-16
4:00 am,9.9,5.3,66,N,17 9,26 14,1017.5,0.0,2025-06-16
3:30 am,9.9,5.3,66,N,17 9,28 15,1017.6,0.0,2025-06-16
3:00 am,9.3,5.5,69,NNE,13 7,20 11,1017.6,0.0,2025-06-16
2:30 am,9.3,5.9,70,NNE,11 6,17 9,1017.8,0.0,2025-06-16
2:00 am,9.6,5.9,69,N,13 7,22 12,1017.8,0.0,2025-06-16
1:30 am,9.8,6.1,68,N,13 7,20 11,1018.1,0.0,2025-06-16
1:00 am,9.9,5.8,68,N,15 8,24 13,1018.4,0.0,2025-06-16
12:30 am,10.0,6.3,69,N,13 7,20 11,1019.0,0.0,2025-06-16
12:00 am,10.1,6.4,68,N,13 7,22 12,1019.2,0.0,2025-06-16
11:30 pm,10.5,6.8,66,N,13 7,20 11,1019.4,0.0,2025-06-15
11:00 pm,10.3,6.6,68,N,13 7,20 11,1019.4,0.0,2025-06-15
10:30 pm,10.3,6.7,69,N,13 7,19 10,1019.7,0.0,2025-06-15
10:00 pm,10.6,7.4,68,N,11 6,17 9,1019.8,0.0,2025-06-15
9:30 pm,10.8,7.6,69,N,11 6,20 11,1019.9,0.0,2025-06-15
9:00 pm,10.7,7.6,71,N,11 6,17 9,1020.0,0.0,2025-06-15
8:30 pm,10.9,7.8,70,NNE,11 6,17 9,1020.0,0.0,2025-06-15
8:00 pm,10.8,7.8,71,N,11 6,17 9,1020.0,0.0,2025-06-15
7:31 pm,11.1,8.6,73,N,9 5,15 8,1020.0,0.0,2025-06-15
7:30 pm,11.0,8.5,73,N,9 5,15 8,1020.0,0.0,2025-06-15
7:10 pm,10.8,8.7,75,N,7 4,11 6,1020.1,0.0,2025-06-15
7:00 pm,11.1,8.6,74,N,9 5,13 7,1020.0,0.0,2025-06-15
6:30 pm,11.6,9.1,71,N,9 5,13 7,1019.9,0.0,2025-06-15
6:00 pm,11.9,9.4,69,NNW,9 5,17 9,1019.8,0.0,2025-06-15
5:30 pm,12.6,10.1,66,NNW,9 5,17 9,1019.5,0.0,2025-06-15
5:00 pm,13.2,10.3,63,NNW,11 6,17 9,1019.4,0.0,2025-06-15
4:30 pm,13.9,10.2,61,NNW,15 8,28 15,1019.5,0.0,2025-06-15
4:00 pm,14.3,10.3,60,NW,17 9,26 14,1019.5,0.0,2025-06-15
3:30 pm,14.7,11.7,63,NNW,13 7,20 11,1019.7,0.0,2025-06-15
3:00 pm,14.5,11.0,62,NNW,15 8,24 13,1019.7,0.0,2025-06-15
2:30 pm,14.4,10.8,67,NNW,17 9,24 13,1019.8,0.0,2025-06-15
2:00 pm,14.5,11.2,66,NNW,15 8,20 11,1020.0,0.0,2025-06-15
1:30 pm,14.2,10.8,71,NW,17 9,24 13,1020.2,0.0,2025-06-15
1:00 pm,14.1,10.9,69,NNW,15 8,20 11,1020.5,0.0,2025-06-15
12:30 pm,14.1,11.3,76,NW,15 8,26 14,1020.7,0.0,2025-06-15
12:00 pm,14.0,10.5,71,NW,17 9,26 14,1021.0,0.0,2025-06-15
11:30 am,12.8,10.5,78,N,11 6,19 10,1021.3,0.0,2025-06-15
11:00 am,13.4,11.3,86,N,13 7,24 13,1021.6,0.0,2025-06-15
10:54 am,12.6,10.3,86,N,13 7,24 13,1021.6,0.0,2025-06-15
10:30 am,11.5,9.0,89,N,13 7,17 9,1021.6,0.0,2025-06-15
10:00 am,10.7,8.9,91,NNE,9 5,15 8,1021.7,0.0,2025-06-15
9:45 am,10.0,7.5,90,NNE,11 6,17 9,1021.6,0.0,2025-06-15
9:30 am,10.3,8.2,88,N,9 5,15 8,1021.6,0.0,2025-06-15
9:00 am,9.6,7.1,92,NE,11 6,15 8,1021.3,9.2,2025-06-15
8:30 am,8.7,5.7,94,NE,13 7,20 11,1021.2,9.2,2025-06-15
8:00 am,7.9,4.8,95,NE,13 7,17 9,1021.0,9.2,2025-06-15
7:30 am,7.7,5.3,94,NNE,9 5,15 8,1020.7,9.0,2025-06-15
7:00 am,8.2,5.5,94,NE,11 6,19 10,1020.4,9.0,2025-06-15
6:30 am,8.6,5.9,93,NE,11 6,15 8,1020.0,9.0,2025-06-15
6:00 am,8.5,6.2,94,NE,9 5,19 10,1019.9,9.0,2025-06-15
