Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,9.6,6.8,83,NE,11 6,15 8,1023.5,0.2,2024-07-22
6:00 am,10.0,7.6,82,NE,9 5,13 7,1023.3,0.2,2024-07-22
5:30 am,10.1,7.4,83,NNE,11 6,15 8,1023.2,0.2,2024-07-22
5:00 am,10.2,7.9,83,NNE,9 5,15 8,1022.8,0.2,2024-07-22
4:30 am,11.0,8.5,82,NNE,11 6,15 8,1022.5,0.2,2024-07-22
4:00 am,11.8,9.7,79,NNE,9 5,15 8,1022.4,0.2,2024-07-22
3:30 am,12.4,10.3,76,NNW,9 5,20 11,1022.4,0.2,2024-07-22
3:00 am,12.9,10.0,73,NW,13 7,20 11,1022.4,0.2,2024-07-22
2:30 am,13.1,9.8,72,NW,15 8,24 13,1022.5,0.2,2024-07-22
2:00 am,13.3,9.6,70,NW,17 9,22 12,1022.3,0.2,2024-07-22
1:30 am,13.4,9.8,71,NW,17 9,26 14,1022.3,0.2,2024-07-22
1:00 am,13.4,10.3,73,NW,15 8,26 14,1022.2,0.2,2024-07-22
12:30 am,13.4,10.4,75,NW,15 8,20 11,1022.3,0.2,2024-07-22
12:00 am,13.2,10.2,77,NW,15 8,20 11,1022.4,0.2,2024-07-22
11:30 pm,13.1,10.5,79,NNW,13 7,20 11,1022.5,0.2,2024-07-21
11:00 pm,13.3,10.7,78,NW,13 7,19 10,1022.5,0.2,2024-07-21
10:30 pm,13.6,10.7,76,NNW,15 8,22 12,1022.3,0.2,2024-07-21
10:00 pm,13.9,10.2,74,NNW,19 10,24 13,1022.3,0.2,2024-07-21
9:30 pm,13.8,11.2,75,NW,13 7,24 13,1022.3,0.2,2024-07-21
9:00 pm,13.7,11.2,77,NNW,13 7,20 11,1022.2,0.2,2024-07-21
8:30 pm,12.7,11.6,88,N,7 4,13 7,1022.0,0.2,2024-07-21
8:00 pm,12.8,11.4,89,N,9 5,13 7,1022.0,0.2,2024-07-21
7:30 pm,12.9,11.6,90,NNE,9 5,17 9,1021.9,0.2,2024-07-21
7:00 pm,12.8,11.9,91,NNE,7 4,11 6,1021.8,0.2,2024-07-21
6:30 pm,12.9,12.2,91,NNW,6 3,9 5,1021.6,0.2,2024-07-21
6:00 pm,13.0,11.0,90,NW,13 7,24 13,1021.5,0.2,2024-07-21
5:30 pm,13.6,10.5,87,WNW,19 10,32 17,1021.5,0.2,2024-07-21
5:00 pm,14.5,12.0,79,NW,15 8,24 13,1021.3,0.0,2024-07-21
4:30 pm,14.7,11.9,80,NW,17 9,22 12,1021.1,0.0,2024-07-21
4:00 pm,14.5,11.7,81,NW,17 9,26 14,1020.9,0.0,2024-07-21
3:30 pm,14.4,12.1,83,NW,15 8,20 11,1020.9,0.0,2024-07-21
3:00 pm,14.4,11.7,83,NW,17 9,24 13,1020.8,0.0,2024-07-21
2:30 pm,14.9,12.6,81,WNW,15 8,26 14,1020.6,0.0,2024-07-21
2:00 pm,15.4,12.2,79,NW,20 11,32 17,1020.6,0.0,2024-07-21
1:30 pm,14.8,11.6,80,NW,19 10,30 16,1020.8,0.0,2024-07-21
1:00 pm,14.2,10.8,82,NW,20 11,32 17,1021.1,0.0,2024-07-21
12:30 pm,13.9,10.4,82,NW,20 11,30 16,1021.5,0.0,2024-07-21
12:00 pm,13.9,9.7,83,NW,24 13,39 21,1021.8,0.0,2024-07-21
11:59 am,13.8,9.6,83,NW,24 13,39 21,1021.8,0.0,2024-07-21
11:30 am,13.0,9.6,86,NW,19 10,28 15,1022.0,0.0,2024-07-21
11:00 am,13.0,9.7,87,NNW,19 10,33 18,1022.3,0.0,2024-07-21
10:30 am,12.5,9.9,88,NNW,15 8,28 15,1022.4,0.0,2024-07-21
10:00 am,11.8,9.5,92,NNW,13 7,20 11,1022.3,0.0,2024-07-21
9:30 am,11.3,8.6,93,NNW,15 8,20 11,1022.1,0.0,2024-07-21
9:00 am,11.3,9.4,94,N,11 6,20 11,1021.8,1.6,2024-07-21
8:30 am,11.2,9.3,96,N,11 6,17 9,1021.6,1.6,2024-07-21
8:00 am,10.7,8.7,96,N,11 6,17 9,1021.5,1.6,2024-07-21
7:30 am,11.3,9.4,94,N,11 6,17 9,1021.4,1.6,2024-07-21
7:00 am,11.1,9.2,96,N,11 6,15 8,1021.1,1.6,2024-07-21
6:30 am,11.1,9.2,97,N,11 6,19 10,1020.8,1.6,2024-07-21
6:00 am,11.3,9.9,97,N,9 5,13 7,1020.5,1.6,2024-07-21
5:30 am,11.4,10.0,96,N,9 5,13 7,1020.4,1.6,2024-07-21
5:00 am,11.7,9.9,94,NNW,11 6,19 10,1020.1,1.6,2024-07-21
4:30 am,11.7,10.3,95,N,9 5,17 9,1020.1,1.6,2024-07-21
4:00 am,11.8,11.0,96,N,6 3,11 6,1020.1,1.6,2024-07-21
3:30 am,11.7,10.7,95,N,7 4,11 6,1020.2,1.6,2024-07-21
3:00 am,11.4,10.5,96,N,6 3,9 5,1020.4,1.6,2024-07-21
2:30 am,11.4,9.9,95,NNE,9 5,15 8,1020.6,1.6,2024-07-21
2:00 am,11.2,9.7,95,NNE,9 5,13 7,1020.6,1.6,2024-07-21
1:30 am,11.3,9.8,95,NNE,9 5,13 7,1020.7,1.6,2024-07-21
1:00 am,10.9,9.6,95,NNE,7 4,11 6,1020.6,1.6,2024-07-21
12:38 am,10.8,9.5,95,NNE,7 4,11 6,1020.8,1.6,2024-07-21
12:30 am,10.9,9.6,95,NNE,7 4,11 6,1020.8,1.6,2024-07-21
12:00 am,11.0,9.4,94,NNE,9 5,11 6,1020.9,1.6,2024-07-21
11:30 pm,11.4,9.9,94,N,9 5,13 7,1020.8,1.6,2024-07-20
11:00 pm,11.2,9.6,94,N,9 5,13 7,1020.9,1.6,2024-07-20
10:30 pm,11.3,10.2,91,N,6 3,9 5,1020.8,1.6,2024-07-20
10:00 pm,11.9,10.2,88,NW,9 5,15 8,1020.7,1.6,2024-07-20
9:30 pm,12.1,10.5,89,WNW,9 5,17 9,1020.3,1.6,2024-07-20
9:00 pm,11.6,10.4,91,NW,7 4,13 7,1020.2,1.6,2024-07-20
8:30 pm,11.2,10.2,94,NNW,6 3,9 5,1020.0,1.6,2024-07-20
8:00 pm,10.7,10.2,92,WNW,2 1,6 3,1019.7,1.6,2024-07-20
7:30 pm,11.2,10.3,88,NW,4 2,7 4,1019.6,1.6,2024-07-20
7:00 pm,11.6,10.3,86,WNW,6 3,9 5,1019.3,1.6,2024-07-20
6:30 pm,12.5,10.2,79,W,11 6,19 10,1019.0,1.4,2024-07-20
6:00 pm,13.1,10.5,78,WSW,13 7,20 11,1018.6,1.4,2024-07-20
5:30 pm,13.1,10.9,79,WSW,11 6,19 10,1018.4,1.4,2024-07-20
5:00 pm,13.2,10.6,77,WSW,13 7,20 11,1018.1,1.4,2024-07-20
4:30 pm,13.9,10.9,74,WSW,15 8,24 13,1017.8,1.4,2024-07-20
4:00 pm,13.8,10.1,74,WSW,19 10,28 15,1017.5,1.4,2024-07-20
3:30 pm,14.7,11.5,73,W,17 9,28 15,1017.1,1.4,2024-07-20
3:00 pm,15.0,11.4,72,W,19 10,30 16,1016.7,1.4,2024-07-20
2:30 pm,15.0,11.4,71,WSW,19 10,30 16,1016.5,1.4,2024-07-20
2:00 pm,13.9,9.9,68,WSW,19 10,35 19,1016.2,1.4,2024-07-20
1:30 pm,14.5,10.5,70,WSW,20 11,33 18,1016.1,1.4,2024-07-20
1:00 pm,14.7,10.7,69,WSW,20 11,30 16,1016.1,1.4,2024-07-20
12:30 pm,14.5,10.7,70,WSW,19 10,30 16,1016.2,1.4,2024-07-20
12:00 pm,14.0,10.3,78,W,20 11,35 19,1016.5,1.4,2024-07-20
11:30 am,14.2,10.5,77,W,20 11,32 17,1016.5,1.4,2024-07-20
11:00 am,12.1,10.2,90,W,11 6,22 12,1016.2,1.4,2024-07-20
10:50 am,11.7,9.3,89,WSW,13 7,22 12,1016.3,1.4,2024-07-20
10:33 am,11.3,7.4,89,W,20 11,39 21,1016.3,1.0,2024-07-20
10:30 am,11.8,8.5,85,W,17 9,39 21,1016.2,0.4,2024-07-20
10:00 am,13.1,9.1,73,WSW,19 10,32 17,1015.9,0.0,2024-07-20
9:30 am,13.0,9.4,73,WSW,17 9,26 14,1015.3,0.0,2024-07-20
9:00 am,12.4,7.8,68,SW,20 11,41 22,1014.8,10.0,2024-07-20
8:30 am,12.0,7.3,67,SW,20 11,35 19,1014.1,10.0,2024-07-20
8:00 am,12.0,6.4,65,WSW,24 13,48 26,1013.7,10.0,2024-07-20
7:30 am,11.7,5.3,65,WSW,28 15,52 28,1013.1,10.0,2024-07-20
7:25 am,11.9,5.6,65,WSW,28 15,52 28,1012.9,10.0,2024-07-20
7:00 am,11.2,6.1,71,WSW,22 12,43 23,1012.4,10.0,2024-07-20
6:33 am,10.6,4.7,80,WSW,28 15,46 25,1011.6,10.0,2024-07-20
6:30 am,10.9,5.8,81,WSW,24 13,44 24,1011.7,10.0,2024-07-20
6:08 am,11.3,5.1,71,WSW,28 15,48 26,1011.2,9.8,2024-07-20
6:00 am,11.3,6.5,69,WSW,20 11,44 24,1010.8,9.8,2024-07-20
5:31 am,11.4,5.2,70,WSW,28 15,48 26,1010.3,9.8,2024-07-20
5:30 am,11.4,5.6,71,WSW,26 14,48 26,1010.2,9.8,2024-07-20
5:00 am,9.4,2.7,86,WSW,32 17,76 41,1009.8,9.8,2024-07-20
4:53 am,10.0,3.9,79,WSW,28 15,76 41,1010.0,9.6,2024-07-20
4:30 am,10.3,5.0,80,WSW,24 13,41 22,1009.3,9.4,2024-07-20
4:06 am,9.3,3.8,90,WSW,26 14,50 27,1009.2,9.2,2024-07-20
4:00 am,9.1,2.8,90,WSW,30 16,52 28,1009.2,9.2,2024-07-20
3:51 am,9.2,2.9,88,W,30 16,54 29,1009.1,9.2,2024-07-20
3:50 am,9.3,3.0,87,W,30 16,54 29,1009.1,9.2,2024-07-20
3:30 am,10.8,5.6,70,W,22 12,37 20,1008.6,8.2,2024-07-20
3:00 am,10.8,4.3,67,WSW,28 15,56 30,1008.5,8.2,2024-07-20
2:30 am,10.9,4.3,72,WSW,30 16,56 30,1008.2,8.2,2024-07-20
2:13 am,10.8,4.6,72,WSW,28 15,67 36,1007.9,8.2,2024-07-20
2:11 am,10.9,5.4,72,WSW,24 13,67 36,1007.8,8.2,2024-07-20
2:00 am,10.7,4.5,73,W,28 15,48 26,1007.5,8.2,2024-07-20
1:30 am,10.9,4.4,73,W,30 16,54 29,1007.3,8.2,2024-07-20
1:00 am,10.9,4.5,69,W,28 15,46 25,1006.8,8.2,2024-07-20
12:35 am,11.1,4.7,66,W,28 15,50 27,1006.8,8.2,2024-07-20
12:30 am,11.1,5.1,67,W,26 14,50 27,1006.8,8.2,2024-07-20
12:00 am,10.8,4.3,66,W,28 15,46 25,1006.4,8.2,2024-07-20
11:30 pm,10.9,4.0,65,W,30 16,56 30,1006.2,8.2,2024-07-19
11:00 pm,11.3,4.3,69,W,32 17,50 27,1005.5,8.2,2024-07-19
10:30 pm,11.7,5.8,75,W,28 15,48 26,1004.6,8.2,2024-07-19
10:06 pm,11.7,5.9,77,W,28 15,46 25,1003.7,8.2,2024-07-19
10:00 pm,11.5,6.4,78,W,24 13,39 21,1003.6,8.2,2024-07-19
9:34 pm,11.5,5.8,81,W,28 15,48 26,1003.3,8.2,2024-07-19
9:30 pm,11.4,5.7,81,W,28 15,43 23,1003.0,8.2,2024-07-19
9:00 pm,12.2,6.0,82,WNW,32 17,54 29,1002.3,8.0,2024-07-19
8:30 pm,12.0,5.2,84,NW,35 19,56 30,1002.0,8.0,2024-07-19
8:04 pm,11.4,6.1,89,NW,28 15,46 25,1002.1,8.0,2024-07-19
8:00 pm,11.5,6.9,89,NW,24 13,41 22,1002.3,7.8,2024-07-19
7:30 pm,12.0,7.8,86,NW,22 12,35 19,1002.4,7.2,2024-07-19
7:00 pm,11.9,6.9,85,NW,26 14,39 21,1002.4,7.2,2024-07-19
6:30 pm,11.5,7.4,91,NNW,22 12,39 21,1002.2,7.2,2024-07-19
6:04 pm,11.2,6.8,94,NNW,24 13,37 20,1002.1,7.2,2024-07-19
6:00 pm,11.2,7.2,94,NNW,22 12,35 19,1002.2,7.0,2024-07-19
5:52 pm,10.9,6.8,94,NNW,22 12,35 19,1002.3,7.0,2024-07-19
