Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 pm,21.2,19.1,48,SSE,11 6,22 12,1017.2,0.0,2023-12-21
6:00 pm,21.6,18.9,49,SSE,15 8,26 14,1017.0,0.0,2023-12-21
5:30 pm,21.4,18.7,45,SSE,13 7,24 13,1016.9,0.0,2023-12-21
5:00 pm,21.6,18.5,44,S,15 8,26 14,1017.1,0.0,2023-12-21
4:30 pm,21.5,18.1,45,SSE,17 9,30 16,1017.3,0.0,2023-12-21
4:00 pm,22.2,19.3,45,SSE,15 8,28 15,1017.6,0.0,2023-12-21
3:30 pm,21.7,17.9,47,SSW,20 11,32 17,1017.7,0.0,2023-12-21
3:00 pm,22.0,19.8,49,SSE,13 7,26 14,1018.1,0.0,2023-12-21
2:30 pm,21.8,19.5,48,SSE,13 7,24 13,1018.3,0.0,2023-12-21
2:00 pm,20.9,18.4,49,SE,13 7,20 11,1018.6,0.0,2023-12-21
1:30 pm,20.5,17.3,46,SE,15 8,24 13,1019.0,0.0,2023-12-21
1:00 pm,21.0,18.1,48,SSE,15 8,24 13,1019.4,0.0,2023-12-21
12:30 pm,19.9,16.9,46,SSE,13 7,26 14,1019.8,0.0,2023-12-21
12:00 pm,19.5,16.5,51,SSE,15 8,24 13,1020.2,0.0,2023-12-21
11:30 am,19.5,17.3,57,SSE,13 7,20 11,1020.4,0.0,2023-12-21
11:00 am,18.3,14.7,52,SE,17 9,26 14,1020.6,0.0,2023-12-21
10:30 am,18.2,15.0,53,SE,15 8,26 14,1020.9,0.0,2023-12-21
10:00 am,17.2,14.3,55,SE,13 7,26 14,1021.3,0.0,2023-12-21
9:30 am,16.1,12.8,59,SE,15 8,26 14,1021.6,0.0,2023-12-21
9:00 am,15.1,12.2,63,ESE,13 7,20 11,1021.8,0.0,2023-12-21
8:30 am,14.5,11.2,65,ESE,15 8,24 13,1021.9,0.0,2023-12-21
8:00 am,14.0,11.5,67,ESE,11 6,20 11,1022.0,0.0,2023-12-21
7:30 am,13.6,10.6,68,SE,13 7,19 10,1021.8,0.0,2023-12-21
7:00 am,13.7,11.1,68,SE,11 6,20 11,1021.5,0.0,2023-12-21
