Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,18.3,17.7,65,SSW,6 3,11 6,1024.3,0.0,2025-04-29
5:00 pm,18.5,18.2,64,SSE,4 2,9 5,1024.1,0.0,2025-04-29
4:30 pm,19.0,17.7,61,SE,9 5,13 7,1024.0,0.0,2025-04-29
4:00 pm,19.2,18.4,62,SSE,7 4,11 6,1023.8,0.0,2025-04-29
3:30 pm,19.3,17.6,60,SE,11 6,19 10,1023.6,0.0,2025-04-29
3:00 pm,20.3,19.6,59,S,7 4,13 7,1023.2,0.0,2025-04-29
2:30 pm,18.8,17.4,65,SSW,11 6,17 9,1023.1,0.0,2025-04-29
2:00 pm,19.4,18.4,64,SSW,9 5,15 8,1023.0,0.0,2025-04-29
1:30 pm,19.0,17.8,73,SW,13 7,20 11,1023.0,0.0,2025-04-29
1:00 pm,19.8,18.1,62,WSW,13 7,20 11,1023.0,0.0,2025-04-29
12:30 pm,19.8,18.7,61,SW,9 5,13 7,1023.1,0.0,2025-04-29
12:00 pm,20.5,19.3,61,WSW,11 6,17 9,1023.5,0.0,2025-04-29
11:30 am,20.6,19.7,56,NE,7 4,15 8,1023.7,0.0,2025-04-29
11:00 am,19.6,18.8,60,SE,7 4,11 6,1024.0,0.0,2025-04-29
10:30 am,18.7,18.1,64,SSE,6 3,9 5,1024.1,0.0,2025-04-29
10:00 am,18.0,18.0,70,SW,4 2,9 5,1024.3,0.0,2025-04-29
9:30 am,17.7,17.3,71,NNW,6 3,7 4,1024.5,0.0,2025-04-29
9:00 am,16.5,17.2,75,CALM,0 0,0 0,1024.4,0.0,2025-04-29
8:30 am,14.7,14.1,83,N,6 3,7 4,1024.1,0.0,2025-04-29
8:00 am,13.0,13.6,93,CALM,0 0,0 0,1024.0,0.0,2025-04-29
7:30 am,12.5,11.7,94,NE,7 4,9 5,1023.3,0.0,2025-04-29
7:00 am,10.7,9.6,99,NE,7 4,9 5,1023.0,0.0,2025-04-29
6:30 am,10.0,10.0,99,CALM,0 0,0 0,1022.8,0.0,2025-04-29
6:00 am,9.9,9.8,98,CALM,0 0,0 0,1022.6,0.0,2025-04-29
5:30 am,10.2,10.2,98,CALM,0 0,0 0,1022.3,0.0,2025-04-29
5:00 am,10.3,10.4,98,CALM,0 0,0 0,1022.0,0.0,2025-04-29
4:30 am,10.4,10.5,98,CALM,0 0,0 0,1021.8,0.0,2025-04-29
4:00 am,10.3,10.3,97,CALM,0 0,0 0,1021.5,0.0,2025-04-29
3:30 am,10.7,10.9,98,CALM,0 0,0 0,1021.4,0.0,2025-04-29
3:00 am,10.7,10.9,98,CALM,0 0,0 0,1021.5,0.0,2025-04-29
2:30 am,10.8,10.9,96,CALM,0 0,0 0,1021.6,0.0,2025-04-29
2:00 am,11.1,11.3,96,CALM,0 0,0 0,1021.6,0.0,2025-04-29
1:30 am,11.4,11.6,95,CALM,0 0,0 0,1021.6,0.0,2025-04-29
1:00 am,11.8,12.0,92,CALM,0 0,0 0,1021.6,0.0,2025-04-29
12:30 am,12.0,12.4,94,CALM,0 0,0 0,1021.6,0.0,2025-04-29
12:00 am,12.2,12.6,93,CALM,0 0,0 0,1021.6,0.0,2025-04-29
11:30 pm,12.4,12.8,92,CALM,0 0,0 0,1021.7,0.0,2025-04-28
11:00 pm,13.1,13.6,90,CALM,0 0,0 0,1021.7,0.0,2025-04-28
10:30 pm,13.6,13.8,88,SSE,2 1,6 3,1021.7,0.0,2025-04-28
10:00 pm,14.0,14.6,87,CALM,0 0,0 0,1021.6,0.0,2025-04-28
9:30 pm,15.2,14.6,82,SE,7 4,11 6,1021.4,0.0,2025-04-28
9:10 pm,15.1,14.6,83,SSE,6 3,9 5,1021.3,0.0,2025-04-28
9:00 pm,15.1,14.6,82,SSE,6 3,13 7,1021.3,0.0,2025-04-28
8:35 pm,15.6,15.2,82,SSE,6 3,9 5,1021.2,0.0,2025-04-28
8:30 pm,15.7,15.4,82,SE,6 3,9 5,1021.2,0.0,2025-04-28
8:00 pm,15.6,15.1,82,SE,7 4,11 6,1021.1,0.0,2025-04-28
7:30 pm,16.0,15.7,80,SSE,6 3,7 4,1020.9,0.0,2025-04-28
7:00 pm,16.6,16.1,74,S,6 3,11 6,1020.5,0.0,2025-04-28
6:30 pm,16.9,16.8,79,SSW,6 3,9 5,1020.2,0.0,2025-04-28
6:00 pm,17.2,16.5,78,SW,9 5,13 7,1019.8,0.0,2025-04-28
5:30 pm,17.5,16.5,77,SW,11 6,19 10,1019.5,0.0,2025-04-28
5:00 pm,18.2,16.7,72,WSW,13 7,22 12,1019.3,0.0,2025-04-28
4:30 pm,18.9,17.5,71,WSW,13 7,19 10,1019.2,0.0,2025-04-28
4:00 pm,19.0,17.8,73,WSW,13 7,20 11,1019.2,0.0,2025-04-28
3:30 pm,18.7,17.7,71,WSW,11 6,19 10,1019.2,0.0,2025-04-28
3:00 pm,19.9,18.4,65,WSW,13 7,20 11,1019.1,0.0,2025-04-28
2:30 pm,20.0,18.7,67,WSW,13 7,20 11,1019.0,0.0,2025-04-28
2:00 pm,20.4,19.1,65,WSW,13 7,20 11,1019.2,0.0,2025-04-28
1:30 pm,19.6,17.7,66,SW,15 8,20 11,1019.4,0.0,2025-04-28
1:00 pm,20.6,19.6,63,WSW,11 6,20 11,1019.5,0.0,2025-04-28
12:30 pm,20.2,19.0,63,WNW,11 6,17 9,1019.9,0.0,2025-04-28
12:00 pm,19.4,18.7,62,WNW,7 4,13 7,1020.4,0.0,2025-04-28
11:30 am,19.2,18.0,62,W,9 5,15 8,1020.7,0.0,2025-04-28
11:00 am,19.0,18.6,65,E,6 3,9 5,1021.0,0.0,2025-04-28
10:30 am,18.0,17.2,67,NW,7 4,9 5,1021.4,0.0,2025-04-28
10:00 am,16.6,15.8,69,NNW,6 3,9 5,1021.7,0.0,2025-04-28
9:30 am,16.4,15.5,72,N,7 4,11 6,1021.8,0.0,2025-04-28
9:00 am,15.8,14.9,71,NNW,6 3,9 5,1021.9,0.0,2025-04-28
8:30 am,15.7,14.7,73,N,7 4,11 6,1021.7,0.0,2025-04-28
8:00 am,13.9,12.8,80,NNE,7 4,13 7,1021.4,0.0,2025-04-28
7:30 am,13.5,12.7,84,N,6 3,7 4,1020.9,0.0,2025-04-28
7:00 am,13.0,12.2,87,NNE,6 3,9 5,1020.3,0.0,2025-04-28
6:30 am,12.1,12.3,90,CALM,0 0,4 2,1020.2,0.0,2025-04-28
6:00 am,11.9,12.1,91,CALM,0 0,0 0,1020.1,0.0,2025-04-28
