Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
12:30 pm,22.4,19.9,31,S,7 4,11 6,1025.4,0.0,2023-10-09
12:00 pm,21.9,18.6,37,WSW,13 7,19 10,1025.8,0.0,2023-10-09
11:30 am,21.1,18.8,36,NW,7 4,11 6,1026.1,0.0,2023-10-09
11:00 am,20.8,18.8,41,N,7 4,15 8,1026.4,0.0,2023-10-09
10:30 am,19.7,17.9,46,NW,7 4,11 6,1026.6,0.0,2023-10-09
10:00 am,18.8,17.0,47,WNW,6 3,9 5,1026.7,0.0,2023-10-09
9:30 am,18.0,16.5,53,SSW,6 3,11 6,1026.8,0.0,2023-10-09
9:00 am,16.5,14.9,57,SW,6 3,9 5,1026.7,0.0,2023-10-09
8:30 am,15.4,14.5,61,S,2 1,7 4,1026.6,0.0,2023-10-09
8:00 am,14.2,13.0,67,SE,4 2,7 4,1026.3,0.0,2023-10-09
7:30 am,10.7,8.8,76,SE,6 3,7 4,1026.2,0.0,2023-10-09
7:00 am,9.7,7.5,75,ESE,6 3,7 4,1026.0,0.0,2023-10-09
6:30 am,10.7,8.3,69,ESE,7 4,9 5,1025.8,0.0,2023-10-09
6:00 am,10.4,9.4,71,CALM,0 0,0 0,1025.6,0.0,2023-10-09
5:30 am,9.5,8.4,74,CALM,0 0,0 0,1025.3,0.0,2023-10-09
5:00 am,9.5,8.5,77,CALM,0 0,6 3,1025.1,0.0,2023-10-09
4:30 am,9.7,8.6,72,CALM,0 0,0 0,1025.0,0.0,2023-10-09
4:00 am,10.6,8.3,67,ESE,6 3,7 4,1024.9,0.0,2023-10-09
3:30 am,9.8,7.9,72,S,4 2,7 4,1025.1,0.0,2023-10-09
3:00 am,9.7,7.8,73,SSW,4 2,7 4,1025.2,0.0,2023-10-09
2:30 am,10.4,9.2,67,CALM,0 0,6 3,1025.4,0.0,2023-10-09
2:00 am,11.7,10.2,63,ENE,2 1,11 6,1025.5,0.0,2023-10-09
1:30 am,11.6,10.3,60,CALM,0 0,0 0,1025.8,0.0,2023-10-09
1:00 am,13.5,11.3,51,ESE,4 2,13 7,1026.0,0.0,2023-10-09
12:30 am,15.1,11.2,46,ESE,13 7,20 11,1026.1,0.0,2023-10-09
12:00 am,14.6,11.2,49,ESE,11 6,15 8,1026.3,0.0,2023-10-09
11:30 pm,14.9,10.8,49,E,15 8,24 13,1026.3,0.0,2023-10-08
11:00 pm,12.4,10.4,58,WNW,4 2,7 4,1026.8,0.0,2023-10-08
10:30 pm,13.0,11.3,55,SE,2 1,7 4,1026.9,0.0,2023-10-08
10:00 pm,12.9,11.1,60,SE,4 2,9 5,1027.0,0.0,2023-10-08
9:30 pm,12.4,11.5,66,CALM,0 0,0 0,1027.0,0.0,2023-10-08
9:00 pm,14.2,13.0,59,SSW,2 1,7 4,1026.8,0.0,2023-10-08
8:30 pm,15.5,13.4,56,S,7 4,11 6,1026.8,0.0,2023-10-08
8:00 pm,16.2,13.8,54,SE,9 5,15 8,1026.4,0.0,2023-10-08
7:30 pm,17.3,14.3,48,SE,11 6,19 10,1026.4,0.0,2023-10-08
7:00 pm,17.5,15.2,52,SW,9 5,13 7,1026.1,0.0,2023-10-08
6:30 pm,18.2,15.1,43,SSW,11 6,19 10,1026.0,0.0,2023-10-08
6:00 pm,18.7,14.8,36,SW,13 7,26 14,1026.1,0.0,2023-10-08
5:30 pm,18.6,13.5,36,SW,19 10,30 16,1026.1,0.0,2023-10-08
5:00 pm,19.5,14.8,34,SSW,17 9,26 14,1026.1,0.0,2023-10-08
4:30 pm,19.8,15.2,35,SW,17 9,22 12,1026.2,0.0,2023-10-08
4:00 pm,19.9,15.4,35,WSW,17 9,28 15,1026.4,0.0,2023-10-08
3:30 pm,19.9,15.3,34,SW,17 9,26 14,1026.7,0.0,2023-10-08
3:00 pm,19.7,15.4,39,SW,17 9,22 12,1027.0,0.0,2023-10-08
2:30 pm,20.0,16.0,37,SW,15 8,20 11,1027.4,0.0,2023-10-08
2:00 pm,20.0,15.9,41,SW,17 9,26 14,1027.8,0.0,2023-10-08
1:30 pm,19.8,15.6,39,WSW,17 9,24 13,1028.2,0.0,2023-10-08
1:00 pm,20.5,17.8,43,WSW,11 6,20 11,1028.6,0.0,2023-10-08
12:30 pm,19.5,16.2,47,WSW,15 8,22 12,1029.1,0.0,2023-10-08
12:00 pm,18.4,15.1,46,SW,13 7,19 10,1029.5,0.0,2023-10-08
11:30 am,18.4,15.3,48,SW,13 7,20 11,1029.9,0.0,2023-10-08
11:00 am,18.9,15.4,30,NNE,9 5,17 9,1030.1,0.0,2023-10-08
10:30 am,18.5,14.6,36,N,13 7,19 10,1030.3,0.0,2023-10-08
10:00 am,18.3,14.9,38,NE,11 6,17 9,1030.3,0.0,2023-10-08
9:30 am,17.7,15.1,41,ENE,7 4,13 7,1030.3,0.0,2023-10-08
9:00 am,16.5,13.3,46,NE,11 6,15 8,1030.3,0.0,2023-10-08
8:30 am,15.5,12.7,50,ENE,9 5,15 8,1030.3,0.0,2023-10-08
8:00 am,12.3,10.8,62,ESE,2 1,7 4,1030.3,0.0,2023-10-08
7:30 am,10.4,9.2,68,CALM,0 0,0 0,1030.2,0.0,2023-10-08
7:00 am,8.6,7.2,72,CALM,0 0,0 0,1029.8,0.0,2023-10-08
6:30 am,9.4,7.3,68,E,4 2,7 4,1029.3,0.0,2023-10-08
6:00 am,10.0,7.5,65,ESE,6 3,9 5,1029.1,0.0,2023-10-08
5:30 am,11.7,8.2,57,E,11 6,17 9,1029.0,0.0,2023-10-08
5:00 am,11.9,8.1,57,E,13 7,19 10,1028.8,0.0,2023-10-08
4:30 am,11.9,8.1,57,E,13 7,20 11,1028.8,0.0,2023-10-08
4:00 am,12.0,8.2,58,E,13 7,20 11,1028.8,0.0,2023-10-08
3:30 am,11.7,7.9,59,ESE,13 7,20 11,1028.9,0.0,2023-10-08
3:00 am,12.1,8.0,58,E,15 8,24 13,1029.1,0.0,2023-10-08
2:30 am,12.3,8.2,58,ESE,15 8,22 12,1029.3,0.0,2023-10-08
2:00 am,12.4,8.3,58,ESE,15 8,20 11,1029.5,0.0,2023-10-08
1:30 am,12.6,8.6,59,ESE,15 8,24 13,1029.9,0.0,2023-10-08
1:00 am,12.6,9.1,61,ESE,13 7,20 11,1030.1,0.0,2023-10-08
12:30 am,12.5,9.0,62,ESE,13 7,19 10,1030.4,0.0,2023-10-08
12:00 am,12.8,9.0,63,ESE,15 8,26 14,1030.6,0.0,2023-10-08
11:30 pm,12.6,9.6,63,ESE,11 6,17 9,1031.1,0.0,2023-10-07
11:00 pm,12.6,9.2,64,ESE,13 7,20 11,1031.0,0.0,2023-10-07
10:30 pm,12.5,9.2,66,SE,13 7,20 11,1031.2,0.0,2023-10-07
10:00 pm,12.4,9.4,66,ESE,11 6,22 12,1031.3,0.0,2023-10-07
9:30 pm,12.6,8.5,64,ESE,17 9,24 13,1031.4,0.0,2023-10-07
9:00 pm,12.6,9.1,61,ESE,13 7,20 11,1031.4,0.0,2023-10-07
8:30 pm,12.7,8.7,60,ESE,15 8,22 12,1031.3,0.0,2023-10-07
8:00 pm,12.9,9.7,59,SE,11 6,17 9,1031.1,0.0,2023-10-07
7:30 pm,13.5,10.3,57,SE,11 6,19 10,1030.8,0.0,2023-10-07
7:00 pm,14.6,10.6,53,SE,15 8,22 12,1030.4,0.0,2023-10-07
